seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width,g1_mean,g2_mean,delta,Smith_H9_KSR,Lister_H9_E8,Lister_MEL1_E8,HESO7,HESO8,Ecker_H9,Ecker_H1,RL1751_1771,RL417,RL418,RL703,blacklist,significant,class,direction,loci
chr7,64029947,64030770,824,*,71,32.9034866328987,-1.09636293092985,-7.38265297594537,0.0158297154307208,0.337433323027392,10267955,10268025,71,0.737,0.304,0.433,0.942268041237113,0.869104908565929,0.688942891859052,0.373522458628842,0.450608930987821,0.968576709796673,0.866171003717472,0.317204301075269,0.133333333333333,0.210401891252955,0.554455445544555,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr7:64029947-64030770
chr4,11474290,11474858,569,*,6,0.957271733693555,-0.631943864275109,-7.38264193756229,0.0158297154307208,0.337433323027392,5758242,5758247,6,0.926,0.721,0.205,0.942857142857143,0.892045454545455,0.947368421052632,0.948905109489051,0.902255639097744,0.933333333333333,0.915492957746479,0.75,0.758064516129032,0.583333333333333,0.792452830188679,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr4:11474290-11474858
chr12,129216355,129217824,1470,*,9,1.69553006574509,-0.657279220691085,-7.3813946277436,0.0158543230274375,0.337781482412852,16891986,16891994,9,0.91,0.699,0.211,0.96551724137931,0.914027149321267,0.878542510121457,0.866666666666667,0.929936305732484,0.901960784313726,0.916256157635468,0.752941176470588,0.711864406779661,0.509803921568627,0.822916666666667,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:129216355-129217824
chr12,128890723,128891331,609,*,7,1.41961500094681,-0.633225103912308,-7.37818335228022,0.0158965074789517,0.338273612307314,16888125,16888131,7,0.793,0.535,0.259,0.822784810126582,0.727272727272727,0.755555555555556,0.814569536423841,0.900826446280992,0.759493670886076,0.772020725388601,0.557692307692308,0.520325203252033,0.434108527131783,0.626666666666667,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:128890723-128891331
chr11,123931705,123932915,1211,*,10,1.21103426785559,-0.639141371650752,-7.37701668716028,0.0159105689627898,0.338273612307314,15665365,15665374,10,0.896,0.676,0.219,0.919642857142857,0.930526315789474,0.732732732732733,0.954022988505747,0.962162162162162,0.8625,0.907079646017699,0.713780918727915,0.728,0.597156398104265,0.666666666666667,FALSE,TRUE,Memory_hypomethylation,Hypo,chr11:123931705-123932915
chr22,51016632,51017121,490,*,33,11.0635342185632,-0.835093010989072,-7.37445004069461,0.0159597841562231,0.338811352639416,24392533,24392565,33,0.852,0.52,0.333,0.877906976744186,0.880952380952381,0.853723404255319,0.810874704491726,0.776859504132231,0.93006993006993,0.833865814696486,0.803921568627451,0.109848484848485,0.342857142857143,0.821428571428571,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr22:51016632-51017121
chr10,132601694,132602091,398,*,7,0.772320125281273,-0.677256591965979,-7.37367099339383,0.0159668148981421,0.338811352639416,14531215,14531221,7,0.927,0.669,0.258,0.924050632911392,0.902564102564103,0.913333333333333,0.878787878787879,0.982905982905983,1,0.889705882352941,0.71304347826087,0.673469387755102,0.518072289156627,0.772727272727273,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr10:132601694-132602091
chr14,97058758,97059495,738,*,60,32.5092064832001,-1.24742048852377,-7.3728198890001,0.0159738456400612,0.338811352639416,18358559,18358618,60,0.626,0.105,0.521,0.560185185185185,0.889320388349515,0.913223140495868,0.207021791767554,0.207417582417582,0.956834532374101,0.647916666666667,0.153526970954357,0.0662525879917184,0.133333333333333,0.0654761904761905,FALSE,TRUE,Memory_hypomethylation,Hypo,chr14:97058758-97059495
chr22,49878188,49879230,1043,*,11,1.74693148609957,-0.618505457661849,-7.37207300325434,0.0159773610110207,0.338811352639416,24365745,24365755,11,0.911,0.708,0.204,0.918367346938776,0.855263157894737,0.912863070539419,0.949671772428884,0.946587537091988,0.91866028708134,0.877828054298643,0.678756476683938,0.712,0.665384615384615,0.774193548387097,FALSE,TRUE,Memory_hypomethylation,Hypo,chr22:49878188-49879230
chr7,153870962,153871383,422,*,8,1.05500398060874,-0.615483898534639,-7.36808726115121,0.016026576204454,0.339502266342509,11024488,11024495,8,0.894,0.669,0.225,0.876106194690266,0.859848484848485,0.889830508474576,0.930635838150289,0.895522388059702,0.946236559139785,0.858536585365854,0.675675675675676,0.703488372093023,0.632978723404255,0.6640625,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr7:153870962-153871383
chr10,133293394,133293914,521,*,8,1.45164460531619,-0.699771538246837,-7.36425804543662,0.0160793067688468,0.340340530103179,14541529,14541536,8,0.855,0.599,0.256,0.923076923076923,0.810055865921788,0.845714285714286,0.80952380952381,0.7890625,0.888888888888889,0.920863309352518,0.591549295774648,0.708860759493671,0.438095238095238,0.658536585365854,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:133293394-133293914
chr19,11533452,11534787,1336,*,70,19.4405576468165,-0.574895450839058,-7.35916520911228,0.0161460988170777,0.341502538762657,22180819,22180888,70,0.701,0.491,0.21,0.456998313659359,0.64638783269962,0.657953696788648,0.86965811965812,0.799410029498525,0.714677640603567,0.763181411974978,0.411073825503356,0.508965517241379,0.297376093294461,0.748110831234257,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr19:11533452-11534787
chr8,9646909,9647948,1040,*,10,4.20420097824924,-1.09908402231148,-7.35739753986507,0.0161671910428348,0.341743223330971,11213959,11213968,10,0.886,0.546,0.341,0.930434782608696,0.881081081081081,0.912162162162162,0.827777777777778,0.837696335078534,0.914893617021277,0.900684931506849,0.55952380952381,0.528571428571429,0.572972972972973,0.521052631578947,FALSE,TRUE,Memory_hypomethylation,Hypo,chr8:9646909-9647948
chr10,101874720,101875138,419,*,41,18.7632035489017,-1.14019680370648,-7.35724318709297,0.0161742217847538,0.341743223330971,14216376,14216416,41,0.745,0.284,0.462,0.91,0.895424836601307,0.886100386100386,0.413333333333333,0.329383886255924,0.931726907630522,0.851598173515982,0.51,0.0609318996415771,0.163865546218487,0.4,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:101874720-101875138
chr19,4329027,4329539,513,*,27,7.08389150811393,-0.645798098947854,-7.35623538582426,0.016209375494349,0.342308803442743,22039759,22039785,27,0.614,0.34,0.273,0.398809523809524,0.431211498973306,0.464566929133858,0.839050131926121,0.880407124681934,0.706214689265537,0.574561403508772,0.455696202531646,0.318897637795276,0.323943661971831,0.262548262548263,FALSE,TRUE,Memory_hypomethylation,Hypo,chr19:4329027-4329539
chr12,130735793,130736538,746,*,9,2.38026173212707,-0.680311767865452,-7.35574547636547,0.0162269523491466,0.342502803435633,16911671,16911679,9,0.794,0.526,0.268,0.859649122807018,0.724025974025974,0.830508474576271,0.751381215469613,0.837320574162679,0.790909090909091,0.766666666666667,0.67032967032967,0.53125,0.325443786982249,0.577777777777778,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:130735793-130736538
chr7,149973598,149974037,440,*,7,1.02831771197178,0.614943879436531,7.35338976235333,0.0162585906877823,0.342968028787791,10974437,10974443,7,0.417,0.654,-0.237,0.328358208955224,0.355555555555556,0.358208955223881,0.389380530973451,0.439252336448598,0.563636363636364,0.484662576687117,0.761904761904762,0.627118644067797,0.607476635514019,0.619565217391304,FALSE,TRUE,Memory_hypermethylation,Hyper,chr7:149973598-149974037
chr4,106824637,106825782,1146,*,6,1.37455362313383,-0.729683276350199,-7.35177491511147,0.016290229026418,0.342968028787791,6362140,6362145,6,0.898,0.597,0.301,0.948051948051948,0.854651162790698,0.936305732484076,0.886792452830189,0.891891891891892,0.865384615384615,0.904109589041096,0.6125,0.64957264957265,0.617021276595745,0.509259259259259,FALSE,TRUE,Memory_hypomethylation,Hypo,chr4:106824637-106825782
chr7,67980754,67981801,1048,*,6,1.06744329020803,-0.767925580797573,-7.35099333183372,0.0163007751392966,0.342968028787791,10310297,10310302,6,0.883,0.569,0.315,0.909090909090909,0.856209150326797,0.855263157894737,0.844961240310077,0.933823529411765,0.906976744186046,0.876237623762376,0.494117647058824,0.62406015037594,0.299270072992701,0.857142857142857,FALSE,TRUE,Memory_hypomethylation,Hypo,chr7:67980754-67981801
chr8,144301894,144302592,699,*,16,3.92587435843096,-0.608554351976513,-7.35072276460312,0.0163007751392966,0.342968028787791,12261169,12261184,16,0.696,0.444,0.253,0.482233502538071,0.696891191709845,0.615207373271889,0.76875,0.915540540540541,0.588516746411483,0.807692307692308,0.339622641509434,0.41025641025641,0.413265306122449,0.612244897959184,FALSE,TRUE,Memory_hypomethylation,Hypo,chr8:144301894-144302592
chr7,155768844,155769481,638,*,10,2.86367426688152,-0.676324846014601,-7.35043776151991,0.0163078058812156,0.342968028787791,11050709,11050718,10,0.904,0.654,0.25,0.86875,0.837837837837838,0.92032967032967,0.918149466192171,0.944,0.94949494949495,0.889967637540453,0.487309644670051,0.783393501805054,0.549815498154982,0.796703296703297,FALSE,TRUE,Memory_hypomethylation,Hypo,chr7:155768844-155769481
chr7,67059066,67059791,726,*,10,1.46629319017264,-0.561576097778344,-7.34978891743621,0.0163253827360132,0.343119196962098,10301068,10301077,10,0.866,0.644,0.221,0.918181818181818,0.794326241134752,0.862453531598513,0.85207100591716,0.893854748603352,0.859504132231405,0.879396984924623,0.609375,0.701657458563536,0.508982035928144,0.7578125,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr7:67059066-67059791
chr17,55122796,55123751,956,*,82,24.1805938556729,-0.763721081474855,-7.34927233291017,0.0163359288488918,0.343119196962098,20902603,20902684,82,0.933,0.627,0.306,0.937984496124031,0.91878722252301,0.953237410071942,0.918772563176895,0.933467741935484,0.964539007092199,0.904040404040404,0.949101796407186,0.40125,0.231304347826087,0.926121372031662,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr17:55122796-55123751
chr20,30071913,30072183,271,*,34,5.21280528464277,-0.499456889095407,-7.34736602256617,0.0163570210746489,0.343119196962098,23106639,23106672,34,0.863,0.655,0.209,0.854961832061069,0.710884353741497,0.908794788273616,0.906735751295337,0.894495412844037,0.89589905362776,0.871934604904632,0.741525423728814,0.664879356568365,0.498687664041995,0.713513513513514,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr20:30071913-30072183
chr12,30511203,30512014,812,*,8,1.7495940582321,-0.662700185377041,-7.34707651944179,0.0163570210746489,0.343119196962098,16049383,16049390,8,0.93,0.692,0.237,0.909090909090909,0.881918819188192,0.943609022556391,0.942105263157895,0.971590909090909,0.915094339622642,0.944029850746269,0.723809523809524,0.648351648351648,0.689922480620155,0.707182320441989,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:30511203-30512014
chr1,110375366,110376575,1210,*,14,2.65607652309428,0.537043757209839,7.34508709262253,0.0163745979294465,0.343311485402124,1092694,1092707,14,0.343,0.601,-0.257,0.1875,0.267857142857143,0.452702702702703,0.356466876971609,0.400673400673401,0.171122994652406,0.567627494456763,0.616438356164384,0.62046204620462,0.606617647058823,0.558558558558559,FALSE,TRUE,Memory_hypermethylation,Hyper,chr1:110375366-110376575
chr17,33562551,33564001,1451,*,14,3.22967037669711,-0.889184792885174,-7.34122364151245,0.0164378746067179,0.343579354490953,20648681,20648694,14,0.828,0.505,0.323,0.890173410404624,0.832199546485261,0.910869565217391,0.870786516853933,0.742671009771987,0.885321100917431,0.665116279069767,0.594594594594595,0.46865671641791,0.46984126984127,0.487272727272727,FALSE,TRUE,Memory_hypomethylation,Hypo,chr17:33562551-33564001
chr12,128510243,128511334,1092,*,13,1.83545959681695,-0.526881932336191,-7.33822101483252,0.0164835744291916,0.344152859759667,16883888,16883900,13,0.812,0.606,0.207,0.851648351648352,0.762857142857143,0.761755485893417,0.81858407079646,0.836283185840708,0.858108108108108,0.797142857142857,0.666666666666667,0.707224334600761,0.354260089686099,0.694444444444444,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr12:128510243-128511334
chr22,49101292,49101657,366,*,11,1.3789587843302,-0.595700199206901,-7.33791732805121,0.0164906051711107,0.344152859759667,24351075,24351085,11,0.934,0.714,0.22,0.920792079207921,0.911330049261084,0.968085106382979,0.937142857142857,0.944954128440367,0.958083832335329,0.897560975609756,0.558823529411765,0.72,0.672839506172839,0.905660377358491,FALSE,TRUE,Memory_hypomethylation,Hypo,chr22:49101292-49101657
chr10,43393311,43394125,815,*,58,30.4198578955172,-1.07421367530005,-7.33789631505919,0.0164906051711107,0.344152859759667,13758842,13758899,58,0.885,0.451,0.434,0.983050847457627,0.933793103448276,0.936969696969697,0.904013961605585,0.559347181008902,0.953917050691244,0.923423423423423,0.367521367521368,0.243128964059197,0.238693467336683,0.955555555555556,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr10:43393311-43394125
chr11,94840390,94841210,821,*,34,5.36285601490405,-0.559721210842713,-7.33341611896902,0.0165573972193416,0.345370215580349,15428524,15428557,34,0.756,0.54,0.216,0.8046875,0.435326842837274,0.787134502923977,0.879396984924623,0.846347607052897,0.787878787878788,0.753507014028056,0.712328767123288,0.588486140724947,0.311827956989247,0.547169811320755,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr11:94840390-94841210
chr17,26708121,26708726,606,*,61,17.2651723369274,-0.758582006615661,-7.33163260049466,0.0165749740741392,0.345383877835853,20571755,20571815,61,0.455,0.158,0.297,0.465853658536585,0.127731092436975,0.584784601283226,0.425925925925926,0.20777027027027,0.646437994722955,0.726224783861671,0.241379310344828,0.142581888246628,0.0749354005167959,0.173333333333333,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr17:26708121-26708726
chr17,51039815,51040771,957,*,11,2.54572964558336,-0.812682038814425,-7.32503105126451,0.0167050427996414,0.347384896650108,20875328,20875338,11,0.858,0.566,0.292,0.944444444444444,0.891129032258065,0.778135048231511,0.790055248618785,0.840236686390533,0.876404494382023,0.884615384615385,0.546448087431694,0.601351351351351,0.448,0.666666666666667,FALSE,TRUE,Memory_hypomethylation,Hypo,chr17:51039815-51040771
chr20,41385221,41386877,1657,*,14,1.68260485322109,-0.688208173514002,-7.32483751983244,0.0167050427996414,0.347384896650108,23236569,23236582,14,0.904,0.688,0.216,0.934210526315789,0.881619937694704,0.922155688622755,0.90495867768595,0.925925925925926,0.938679245283019,0.819047619047619,0.639097744360902,0.770114942528736,0.454935622317597,0.888888888888889,FALSE,TRUE,Memory_hypomethylation,Hypo,chr20:41385221-41386877
chr12,66690559,66691496,938,*,6,0.760620259091483,-0.663317250917917,-7.32159886676857,0.0167612887349938,0.348199779873374,16341475,16341480,6,0.825,0.582,0.243,0.842857142857143,0.788844621513944,0.817021276595745,0.833333333333333,0.851851851851852,0.868131868131868,0.774038461538462,0.6125,0.547169811320755,0.581395348837209,0.586734693877551,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:66690559-66691496
chr7,157771092,157771566,475,*,7,1.00694067980135,-0.652795644015619,-7.32159433208995,0.0167612887349938,0.348199779873374,11085642,11085648,7,0.907,0.646,0.261,0.923076923076923,0.863247863247863,0.932926829268293,0.890909090909091,0.921348314606742,0.927536231884058,0.892857142857143,0.641025641025641,0.700729927007299,0.607476635514019,0.634920634920635,FALSE,TRUE,Memory_hypomethylation,Hypo,chr7:157771092-157771566
chr6,25882335,25882794,460,*,28,11.0938797734262,-0.948251279898556,-7.31933510154039,0.0167858963317104,0.348429372198622,8580532,8580559,28,0.64,0.218,0.422,0.680272108843537,0.619883040935672,0.229437229437229,0.795731707317073,0.590116279069767,0.916666666666667,0.651376146788991,0.154545454545455,0.145161290322581,0.387755102040816,0.185567010309278,FALSE,TRUE,Memory_hypomethylation,Hypo,chr6:25882335-25882794
chr19,871952,873031,1080,*,45,11.8312780540245,0.63994775844921,7.3191607308199,0.0167894117026699,0.348429372198622,21937091,21937135,45,0.615,0.867,-0.251,0.571428571428571,0.549253731343284,0.449838187702265,0.706586826347305,0.753112033195021,0.518900343642612,0.758314855875831,0.927947598253275,0.905128205128205,0.708920187793427,0.924242424242424,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr19:871952-873031
chr10,132529443,132529850,408,*,6,0.72060858043944,-0.581558395128082,-7.31810942019206,0.0168210500413056,0.348731378230643,14530147,14530152,6,0.889,0.635,0.254,0.931818181818182,0.849246231155779,0.854838709677419,0.897637795275591,0.955357142857143,0.885714285714286,0.848623853211009,0.674698795180723,0.760869565217391,0.445454545454545,0.659722222222222,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr10:132529443-132529850
chr10,68676712,68677460,749,*,6,1.25725109284333,0.553512802972586,7.31507927467235,0.0168667498637794,0.349323996037208,13916845,13916850,6,0.653,0.871,-0.218,0.724489795918367,0.615384615384615,0.606425702811245,0.647887323943662,0.658823529411765,0.741935483870968,0.574358974358974,0.906779661016949,0.81767955801105,0.848314606741573,0.910958904109589,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr10:68676712-68677460
chr1,117236253,117236756,504,*,6,0.783095727545926,-0.669787975775532,-7.31149330816342,0.0169159650572127,0.350165623529654,1152280,1152285,6,0.936,0.696,0.24,0.978723404255319,0.922279792746114,0.95,0.936363636363636,0.923076923076923,0.897959183673469,0.942222222222222,0.742424242424242,0.704347826086957,0.724137931034483,0.611111111111111,FALSE,TRUE,Memory_hypomethylation,Hypo,chr1:117236253-117236756
chr15,39442635,39443136,502,*,6,1.11468175187282,-0.716682902070798,-7.30991603811277,0.0169476033958483,0.350578289647433,18660970,18660975,6,0.923,0.617,0.306,1,0.860082304526749,0.890909090909091,0.897810218978102,0.955882352941177,0.96551724137931,0.893333333333333,0.576086956521739,0.658682634730539,0.611570247933884,0.62111801242236,FALSE,TRUE,Memory_hypomethylation,Hypo,chr15:39442635-39443136
chr17,10950484,10951667,1184,*,7,2.0829242940277,-0.884466328049489,-7.30951616049437,0.0169546341377674,0.350578289647433,20430958,20430964,7,0.91,0.573,0.337,0.913978494623656,0.878048780487805,0.916666666666667,0.931818181818182,0.947826086956522,0.927710843373494,0.852941176470588,0.603960396039604,0.678787878787879,0.387096774193548,0.622641509433962,FALSE,TRUE,Memory_hypomethylation,Hypo,chr17:10950484-10951667
chr12,79086124,79086471,348,*,5,0.887862121945619,-0.783373596969611,-7.30920440372873,0.0169616648796864,0.350578289647433,16420827,16420831,5,0.921,0.635,0.287,0.92,0.892307692307692,0.940298507462687,0.931506849315068,0.952380952380952,0.933333333333333,0.880597014925373,0.629032258064516,0.702702702702703,0.698795180722892,0.508196721311475,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:79086124-79086471
chr5,178396480,178396636,157,*,5,0.719307483816215,0.716605976040533,7.30711204931277,0.0169968185892816,0.3509494848928,8284383,8284387,5,0.647,0.904,-0.257,0.596491228070175,0.663793103448276,0.646017699115044,0.741176470588235,0.733333333333333,0.492537313432836,0.653061224489796,0.95,0.902439024390244,0.802197802197802,0.96,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr5:178396480-178396636
chr2,7358598,7359916,1319,*,9,1.91043682094281,-0.951361641889324,-7.30538705292451,0.0170179108150388,0.351102394309568,2152602,2152610,9,0.78,0.452,0.328,0.878504672897196,0.848,0.613138686131387,0.658536585365854,0.722222222222222,0.901960784313726,0.836633663366337,0.655339805825243,0.378238341968912,0.348066298342541,0.425837320574163,FALSE,TRUE,Memory_hypomethylation,Hypo,chr2:7358598-7359916
chr22,48115889,48116684,796,*,7,1.37641422602906,-0.656934108545996,-7.30398218905077,0.0170460337827149,0.351432396486973,24335484,24335490,7,0.911,0.668,0.243,0.924731182795699,0.881720430107527,0.944444444444444,0.863013698630137,0.944444444444444,0.91566265060241,0.9,0.657142857142857,0.686666666666667,0.422535211267606,0.905263157894737,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr22:48115889-48116684
chr16,7046636,7048023,1388,*,8,1.60136460373492,-0.643212338084538,-7.30345533342783,0.017060095266553,0.351544749558789,19423582,19423589,8,0.887,0.641,0.246,0.88961038961039,0.829090909090909,0.871244635193133,0.907317073170732,0.900473933649289,0.907894736842105,0.901273885350318,0.625954198473282,0.710900473933649,0.490291262135922,0.735294117647059,FALSE,TRUE,Memory_hypomethylation,Hypo,chr16:7046636-7048023
chr12,129748912,129749291,380,*,6,0.84465878597532,-0.725860866489782,-7.30144597582149,0.0170952489761482,0.351638733871654,16899202,16899207,6,0.841,0.529,0.313,0.810126582278481,0.820754716981132,0.865591397849462,0.851239669421488,0.894308943089431,0.866666666666667,0.78169014084507,0.583333333333333,0.551724137931034,0.349593495934959,0.631067961165049,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr12:129748912-129749291
chr9,799177,799644,468,*,9,2.13406362755591,-1.04741717949006,-7.30044464676468,0.0171093104599863,0.351638733871654,12311046,12311054,9,0.917,0.543,0.375,0.9,0.861904761904762,0.877094972067039,0.961538461538462,0.971751412429379,0.933333333333333,0.916299559471366,0.439393939393939,0.586466165413534,0.579710144927536,0.565891472868217,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr9:799177-799644
chr10,38691231,38692240,1010,*,66,43.8776477442966,-1.29013749420187,-7.3003862478715,0.0171093104599863,0.351638733871654,13743127,13743192,66,0.784,0.291,0.493,0.173719376391982,0.928945400149589,0.954855195911414,0.860986547085202,0.904982618771727,0.959459459459459,0.707627118644068,0.0192307692307692,0.257510729613734,0.113953488372093,0.773279352226721,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr10:38691231-38692240
chr20,40608659,40609540,882,*,9,1.10934288502645,-0.597423259116382,-7.29975148973305,0.0171163412019053,0.351638733871654,23230812,23230820,9,0.933,0.725,0.208,0.926380368098159,0.915584415584416,0.927113702623907,0.954337899543379,0.934497816593886,0.983050847457627,0.891687657430731,0.638157894736842,0.833910034602076,0.570815450643777,0.857664233576642,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr20:40608659-40609540
chr4,60599871,60600294,424,*,6,0.812628706259313,-0.652699616017414,-7.29752492648518,0.0171655563953386,0.352295212475675,6080435,6080440,6,0.932,0.692,0.24,0.952941176470588,0.902564102564103,0.964071856287425,0.912280701754386,0.970802919708029,0.916666666666667,0.905172413793103,0.774193548387097,0.679245283018868,0.511627906976744,0.801418439716312,FALSE,TRUE,Memory_hypomethylation,Hypo,chr4:60599871-60600294
chr7,67734228,67735264,1037,*,6,1.07121620690081,-0.732881403798883,-7.29451071584149,0.0172042254758933,0.352530423487224,10307978,10307983,6,0.905,0.64,0.265,0.953125,0.916083916083916,0.863387978142076,0.910714285714286,0.905172413793103,0.953125,0.833333333333333,0.678571428571429,0.567796610169492,0.451327433628319,0.863247863247863,FALSE,TRUE,Memory_hypomethylation,Hypo,chr7:67734228-67735264
chr10,133206810,133207461,652,*,9,1.34773548502578,-0.502665202294994,-7.29393324396118,0.0172253177016505,0.352530423487224,14540209,14540217,9,0.904,0.698,0.206,0.954545454545455,0.867469879518072,0.908212560386473,0.928571428571429,0.912698412698413,0.91358024691358,0.843971631205674,0.669064748201439,0.827338129496403,0.615384615384615,0.67910447761194,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:133206810-133207461
chr19,49243183,49243923,741,*,27,4.78017755612559,-0.482056622813025,-7.29347710313422,0.01722883307261,0.352530423487224,22697786,22697812,27,0.634,0.419,0.216,0.611940298507463,0.628640776699029,0.485887096774194,0.781931464174455,0.793548387096774,0.535714285714286,0.602836879432624,0.256544502617801,0.472413793103448,0.466666666666667,0.478632478632479,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr19:49243183-49243923
chr18,14468113,14469791,1679,*,10,1.51267927712775,0.5362800315062,7.2913424861168,0.0172604714112457,0.352647499238468,21425268,21425277,10,0.615,0.826,-0.211,0.469026548672566,0.537848605577689,0.706611570247934,0.649006622516556,0.701149425287356,0.574468085106383,0.665271966527197,0.871212121212121,0.832432432432432,0.736196319018405,0.863636363636364,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr18:14468113-14469791
chr2,59772608,59774253,1646,*,8,1.30111451673617,-0.610007718745898,-7.2902120895258,0.0172885943789218,0.353045378260114,2610468,2610475,8,0.927,0.687,0.24,0.972972972972973,0.873303167420814,0.930232558139535,0.950276243093923,0.925714285714286,0.927710843373494,0.909952606635071,0.669117647058823,0.680628272251309,0.701863354037267,0.696078431372549,FALSE,TRUE,Memory_hypomethylation,Hypo,chr2:59772608-59774253
chr4,53727431,53727843,413,*,18,3.67122812666515,-0.453183457347905,-7.28951353013811,0.0173026558627599,0.353155857486861,6030863,6030880,18,0.575,0.371,0.203,0.487179487179487,0.481481481481481,0.678038379530917,0.669312169312169,0.650455927051672,0.489270386266094,0.568452380952381,0.422360248447205,0.394594594594595,0.254545454545455,0.414473684210526,FALSE,TRUE,Memory_hypomethylation,Hypo,chr4:53727431-53727843
chr7,68388352,68388930,579,*,6,0.810705646471894,-0.62117478145123,-7.28491479193904,0.0173905401367479,0.353892800653327,10314465,10314470,6,0.91,0.678,0.231,0.957894736842105,0.885462555066079,0.912371134020619,0.926174496644295,0.976377952755906,0.847058823529412,0.861471861471861,0.6328125,0.717391304347826,0.482517482517482,0.880434782608696,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr7:68388352-68388930
chr22,48618342,48618750,409,*,9,1.43764122620185,-0.63054508518853,-7.28459724098551,0.0173905401367479,0.353892800653327,24341621,24341629,9,0.94,0.72,0.219,0.935483870967742,0.909638554216867,0.934615384615385,0.9,0.967105263157895,0.984375,0.945736434108527,0.75,0.718390804597701,0.586466165413534,0.826666666666667,FALSE,TRUE,Memory_hypomethylation,Hypo,chr22:48618342-48618750
chr1,231869574,231870268,695,*,6,0.773310923457844,-0.606448451455224,-7.2821885884915,0.0174081169915455,0.353892800653327,1901679,1901684,6,0.932,0.719,0.213,0.923076923076923,0.921212121212121,0.925925925925926,0.9,0.967741935483871,0.964912280701754,0.924242424242424,0.714285714285714,0.683673469387755,0.771084337349398,0.707692307692308,FALSE,TRUE,Memory_hypomethylation,Hypo,chr1:231869574-231870268
chr12,8941172,8941486,315,*,12,3.47999404597276,0.642818791644698,7.28190246736623,0.0174081169915455,0.353892800653327,15892396,15892407,12,0.039,0.248,-0.208,0.0560747663551402,0.0231660231660232,0.0214723926380368,0,0.0285714285714286,0.0522388059701493,0.0932203389830508,0,0.38655462184874,0.60377358490566,0,FALSE,TRUE,Partial_hypermethyation_memory,Hyper,chr12:8941172-8941486
chr1,241197159,241198087,929,*,10,1.50015446047506,-0.532821224543007,-7.28025210202387,0.0174467860721003,0.354154376074962,1990046,1990055,10,0.74,0.492,0.248,0.664921465968586,0.681198910081744,0.711340206185567,0.651162790697674,0.84981684981685,0.773333333333333,0.849099099099099,0.4739336492891,0.494809688581315,0.506993006993007,0.492537313432836,FALSE,TRUE,Memory_hypomethylation,Hypo,chr1:241197159-241198087
chr10,125751022,125751941,920,*,47,23.5717766169267,-1.05601604506151,-7.27668498955969,0.017492485894574,0.354481533003056,14445057,14445103,47,0.704,0.285,0.419,0.510504201680672,0.939469320066335,0.95970695970696,0.397422126745435,0.336973478939158,0.907662082514735,0.872992700729927,0.15989847715736,0.167567567567568,0.182432432432432,0.629107981220657,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:125751022-125751941
chr10,132398659,132399898,1240,*,11,2.39862738891908,-0.656853613528222,-7.27502743885153,0.0174995166364931,0.354481533003056,14528622,14528632,11,0.825,0.569,0.256,0.823863636363636,0.806576402321083,0.72008547008547,0.82078853046595,0.853932584269663,0.920792079207921,0.829090909090909,0.684507042253521,0.57957957957958,0.429530201342282,0.582446808510638,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr10:132398659-132399898
