"RL1980" "RL1981" "RL1982" "RL1983" "RL1984" "RL1985" "RL1986" "RL2352" "RL2560" "RL2561"
"chr8:1321143-1322055" 0.230283911671924 0.680351906158358 0.541832669322709 0.251162790697674 0.0458265139116203 0.141025641025641 0.793248945147679 0.852731591448931 0.837772397094431 0.40625
"chr8:1324155-1324872" 0.551401869158878 0.194174757281553 0.832335329341317 0.152941176470588 0.161016949152542 0.470588235294118 0.118181818181818 0.240816326530612 0.754901960784314 0.192
"chr8:1764910-1765820" 0.0307017543859649 0.701923076923077 0.52247191011236 0.137614678899083 0.0537634408602151 0.0895522388059701 0.915178571428571 0.534343434343434 0.519553072625698 0.232954545454545
"chr8:1777192-1778205" 0.109004739336493 0.918421052631579 0.471403812824957 0.917847025495751 0.888235294117647 0.857142857142857 0.115151515151515 0.88504326328801 0.462311557788945 0.844827586206897
"chr8:1950729-1951207" 0.102941176470588 0.874125874125874 0.412935323383085 0.593220338983051 0.327365728900256 0.282208588957055 0.961538461538462 0.718796992481203 0.379310344827586 0.847736625514403
"chr8:2585177-2586090" 0.0263736263736264 0.910299003322259 0.0402684563758389 0.233050847457627 0.122171945701357 0.106870229007634 0.82258064516129 0.916561314791403 0.115015974440895 0.469387755102041
"chr8:2591090-2591645" 0 0.899665551839465 0.338842975206612 0.245192307692308 0.0198019801980198 0.0394736842105263 0.670807453416149 0.880701754385965 0.162393162393162 0.385214007782101
"chr8:5873778-5875529" 0.197278911564626 0.873493975903614 0.5 0.897435897435897 0.882716049382716 0.904347826086957 0.430656934306569 0.90251572327044 0.572072072072072 0.873417721518987
"chr8:7212364-7212766" 0 0.901234567901235 0.209302325581395 0.218085106382979 0.11731843575419 0.0821917808219178 0.852941176470588 0.818770226537217 0.153153153153153 0.24
"chr8:9008730-9009401" 0.169014084507042 0.917159763313609 0.0236051502145923 0.0569948186528497 0.142857142857143 0.0238970588235294 0.919191919191919 0.893640350877193 0.0793650793650794 0.0281995661605206
"chr8:9040241-9041994" 0.134078212290503 0.836795252225519 0.47887323943662 0.671875 0.800675675675676 0.813186813186813 0.908536585365854 0.732251521298174 0.439490445859873 0.703592814371258
"chr8:9820490-9821723" 0.236111111111111 0.179389312977099 0.540540540540541 0.180064308681672 0.241228070175439 0.120418848167539 0.320261437908497 0.223476297968397 0.511326860841424 0.168458781362007
"chr8:10222930-10223463" 0.493975903614458 0.723809523809524 0.893939393939394 0.652173913043478 0.945945945945946 0.901098901098901 0.567567567567568 0.689189189189189 0.861111111111111 0.815217391304348
"chr8:10586016-10586825" 0.390977443609023 0.285714285714286 0.617977528089888 0.19047619047619 0.186274509803922 0.121212121212121 0.75 0.240793201133144 0.591836734693878 0.206185567010309
"chr8:10589034-10589739" 0.20253164556962 0.0657894736842105 0.450199203187251 0.0506329113924051 0.0695652173913043 0.0841750841750842 0.127572016460905 0.0767857142857143 0.356617647058824 0.0448717948717949
"chr8:11533566-11535879" 0.56657223796034 0.147909967845659 0.511705685618729 0.127358490566038 0.102803738317757 0.156779661016949 0.64 0.124444444444444 0.468487394957983 0.217703349282297
"chr8:11568147-11579437" 0.39237668161435 0.220375335120643 0.715309446254072 0.18705035971223 0.217447081462476 0.414360508601346 0.499208860759494 0.193025390027531 0.734021632251721 0.220472440944882
"chr8:12788910-12789351" 0.288888888888889 0.935779816513762 0.158208955223881 0.176100628930818 0.959459459459459 0.857142857142857 0.954022988505747 0.959821428571429 0.305970149253731 0.508771929824561
"chr8:20207618-20208084" 0.450980392156863 0.317391304347826 0.469565217391304 0.446540880503145 0.807174887892377 0.701298701298701 0.707762557077626 0.265671641791045 0.566666666666667 0.416666666666667
"chr8:21899765-21905960" 0.396145610278373 0.118869492934331 0.727450980392157 0.109433962264151 0.0997854077253219 0.121756487025948 0.222764227642276 0.0980966325036603 0.698818897637795 0.100970873786408
"chr8:21909244-21919127" 0.378839590443686 0.267553584626755 0.771535580524345 0.297769156159069 0.328659070990359 0.270886075949367 0.627777777777778 0.238134206219313 0.725347452018531 0.281740370898716
"chr8:21922733-21923767" 0.457286432160804 0.467924528301887 0.834285714285714 0.482142857142857 0.379679144385027 0.492647058823529 0.783333333333333 0.36046511627907 0.818877551020408 0.396969696969697
"chr8:21924961-21927129" 0.50297619047619 0.391752577319588 0.876404494382023 0.252669039145907 0.388101983002833 0.420731707317073 0.770642201834862 0.297872340425532 0.85989010989011 0.27390180878553
"chr8:21988954-21992697" 0.440909090909091 0.300884955752212 0.86096256684492 0.34560327198364 0.347648261758691 0.275641025641026 0.648936170212766 0.238735177865613 0.786377708978328 0.325542570951586
"chr8:22011907-22013661" 0.469135802469136 0.318918918918919 0.778325123152709 0.346938775510204 0.382513661202186 0.363636363636364 0.683333333333333 0.252688172043011 0.730769230769231 0.366071428571429
"chr8:22015551-22021538" 0.375 0.298507462686567 0.795862068965517 0.324037184594954 0.425454545454545 0.37772397094431 0.558823529411765 0.309407665505226 0.767467248908297 0.356164383561644
"chr8:22560922-22562126" 0.289115646258503 0.11088295687885 0.571428571428571 0.116182572614108 0.100213219616205 0.0914127423822715 0.817258883248731 0.109640831758034 0.450271247739602 0.153679653679654
"chr8:22735089-22735765" 0.345588235294118 0.225641025641026 0.555555555555556 0.10126582278481 0.179775280898876 0.0909090909090909 0.338235294117647 0.166666666666667 0.702127659574468 0.193877551020408
"chr8:22928463-22928991" 0.247619047619048 0.990291262135922 0.497607655502392 0.908396946564885 0.88961038961039 0.89010989010989 0.977099236641221 0.916666666666667 0.472222222222222 0.901840490797546
"chr8:23553367-23555163" 0.214765100671141 0.171548117154812 0.533039647577093 0.158940397350993 0.183962264150943 0.214765100671141 0.122950819672131 0.130641330166271 0.508333333333333 0.166064981949458
"chr8:26047750-26048190" 0.0181818181818182 0.752941176470588 0.787128712871287 0.0847457627118644 0.176029962546816 0 0.922413793103448 0.804407713498623 0.668539325842697 0.701986754966887
"chr8:26253432-26253504" 0.0487804878048781 0.518518518518518 0.76271186440678 NA 0.943396226415094 1 1 0.46031746031746 0.5 0.5
"chr8:26721643-26722399" 0.172549019607843 0.21405750798722 0.695652173913043 0.236734693877551 0.241071428571429 0.0746268656716418 0.475609756097561 0.28858024691358 0.675496688741722 0.19047619047619
"chr8:28928948-28929702" 0.0936329588014981 0.94170403587444 0.848484848484849 0.438271604938272 0.479820627802691 0.162790697674419 0.952380952380952 0.908296943231441 0.906593406593407 0.896153846153846
"chr8:29230448-29231073" 0.568627450980392 0.248407643312102 0.736363636363636 0.297872340425532 0.191780821917808 0.578947368421053 0.0655737704918033 0.335849056603774 0.666666666666667 0.374045801526718
"chr8:29945344-29946000" 0.103174603174603 0.0782608695652174 0.0365853658536585 0.333333333333333 0.878787878787879 0.928 0.67479674796748 0.0884955752212389 0.080168776371308 0.0982905982905983
"chr8:30770261-30770627" 0.0196078431372549 0.8125 0.338028169014085 0.744186046511628 0.626016260162602 0.305084745762712 0.285714285714286 0.721556886227545 0.327586206896552 0.725490196078431
"chr8:33422729-33423532" 0.324786324786325 0.827868852459016 0.201388888888889 0.794285714285714 0.826086956521739 0.705357142857143 0.435897435897436 0.719836400817996 0.310734463276836 0.797297297297297
"chr8:33482041-33482969" 0.26027397260274 0.548611111111111 0.22972972972973 0.620481927710843 0.45360824742268 0.736842105263158 0.240384615384615 0.641304347826087 0.22289156626506 0.6375
"chr8:37605284-37605717" 0.13903743315508 0.619631901840491 0.35978835978836 0.231527093596059 0.1 0.0336134453781513 0.428571428571429 0.613382899628253 0.479365079365079 0.462686567164179
"chr8:37656616-37657867" 0.252747252747253 0.183520599250936 0.639423076923077 0.202072538860104 0.404332129963899 0.290598290598291 0.875862068965517 0.152641878669276 0.634057971014493 0.218867924528302
"chr8:37659899-37661427" 0.448051948051948 0.142322097378277 0.562162162162162 0.0520833333333333 0.132352941176471 0.0526315789473684 0.23469387755102 0.120689655172414 0.607929515418502 0.145251396648045
"chr8:37823636-37824164" 0.20253164556962 0.0882352941176471 0.569105691056911 0.0903225806451613 0.0833333333333333 0.0588235294117647 0.357142857142857 0.0795755968169761 0.420289855072464 0.0566037735849057
"chr8:38964891-38965422" 0.0574712643678161 0.966101694915254 0.170347003154574 0.143884892086331 0.134948096885813 0.0909090909090909 0.973333333333333 0.92479674796748 0.401408450704225 0.881118881118881
"chr8:41167395-41168718" 0.348773841961853 0.123529411764706 0.471518987341772 0.0810810810810811 0.136752136752137 0.177339901477833 0.197674418604651 0.087067861715749 0.458536585365854 0.142512077294686
"chr8:41178598-41179337" 0.447761194029851 0.571428571428571 0.805194805194805 0.442622950819672 0.554054054054054 0.518072289156627 0.416666666666667 0.367924528301887 0.814432989690722 0.421052631578947
"chr8:41593789-41594258" 0.245454545454545 0.25503355704698 0.666666666666667 0.293193717277487 0.166666666666667 0.280898876404494 0.543478260869565 0.255474452554745 0.582608695652174 0.201834862385321
"chr8:41655016-41655770" 0.25705329153605 0.207142857142857 0.774774774774775 0.1284046692607 0.29811320754717 0.0918918918918919 0.127450980392157 0.103053435114504 0.577702702702703 0.182456140350877
"chr8:41733364-41733831" 0.032258064516129 0.330097087378641 0.835051546391753 0.0517799352750809 0.0540540540540541 0.0816326530612245 0.917127071823204 0.410714285714286 0.611111111111111 0.0730994152046784
"chr8:42947502-42947903" 0.0218579234972678 0.72258064516129 0.158730158730159 0.797047970479705 0.474226804123711 0.249097472924188 0.69047619047619 0.663768115942029 0.184210526315789 0.789473684210526
"chr8:47528717-47529545" 0.0517241379310345 0.922480620155039 0.919230769230769 0.602941176470588 0.494117647058824 0.233050847457627 0.838509316770186 0.908898305084746 0.876190476190476 0.212574850299401
"chr8:47829292-47829676" 0.0434782608695652 0.823863636363636 0.263636363636364 0.458064516129032 0.281879194630872 0.166666666666667 0.53551912568306 0.819047619047619 0.294117647058824 0.423841059602649
"chr8:47977589-47979072" 0.435294117647059 0.415841584158416 0.931506849315068 0.63953488372093 0.674157303370786 0.933962264150943 0.2 0.426966292134831 0.902564102564103 0.756578947368421
"chr8:48100081-48100957" 0.0505050505050505 0.663194444444444 0.0985074626865672 0.396739130434783 0.0626959247648903 0.0726256983240224 0.397959183673469 0.881428571428571 0.0817610062893082 0.206451612903226
"chr8:48172649-48173035" 0 0.861635220125786 0.121387283236994 0.874074074074074 0.836477987421384 0.813953488372093 0.930434782608696 0.881927710843374 0.158536585365854 0.782608695652174
"chr8:49426960-49427796" 0.00980392156862745 0.955555555555556 0.788732394366197 0.0366492146596859 0.11371237458194 0.023728813559322 0.935251798561151 0.906605922551253 0.740853658536585 0.0718954248366013
"chr8:49782602-49783261" 0.0959302325581395 0.441747572815534 0.215686274509804 0.127753303964758 0.0677966101694915 0.0636363636363636 0.826771653543307 0.603040540540541 0.34841628959276 0.0705394190871369
"chr8:50824749-50826153" 0.306451612903226 0.862068965517241 0.382165605095541 0.893333333333333 0.909090909090909 0.81042654028436 0.569060773480663 0.866666666666667 0.479508196721311 0.823293172690763
"chr8:53012452-53013443" 0.074468085106383 0.832 0.883177570093458 0.0818181818181818 0.247422680412371 0.132075471698113 0.841176470588235 0.841397849462366 0.640287769784173 0.117073170731707
"chr8:54857201-54857991" 0.0756302521008403 0.860103626943005 0.496894409937888 0.88695652173913 0.876811594202899 0.84375 0.0447761194029851 0.847352024922118 0.49609375 0.841025641025641
"chr8:54933412-54933835" 0.0487804878048781 0.647509578544061 0.304597701149425 0.769230769230769 0.571428571428571 0.678571428571429 0.307692307692308 0.699386503067485 0.326086956521739 0.64367816091954
"chr8:57025506-57026601" 0.0416666666666667 0.918518518518519 0.215267175572519 0.145135566188198 0.0404040404040404 0.0506756756756757 0.907363420427553 0.953471725125268 0.615269461077844 0.675115207373272
"chr8:57030472-57030868" 0.102362204724409 0.946280991735537 0.662790697674419 0.933333333333333 0.937219730941704 0.346590909090909 0.854166666666667 0.9593147751606 0.68978102189781 0.896265560165975
"chr8:57232340-57233072" 0.0121457489878543 0.5 0.131782945736434 0.0397727272727273 0.0902777777777778 0.031413612565445 0.126582278481013 0.518134715025907 0.0911854103343465 0.0215827338129496
"chr8:57358301-57358809" 0.0588235294117647 0.371621621621622 0.032258064516129 0.0357142857142857 0.0149253731343284 0.0246913580246914 0.138888888888889 0.222413793103448 0.0643776824034335 0.00704225352112676
"chr8:57359414-57360113" 0.207407407407407 0.616216216216216 0.419117647058824 0.251908396946565 0.369230769230769 0.333333333333333 0.441860465116279 0.593952483801296 0.497959183673469 0.425641025641026
"chr8:57734526-57736547" 0.305084745762712 0.742857142857143 0.930693069306931 0.89041095890411 0.96 0.96969696969697 0.255639097744361 0.763837638376384 0.869318181818182 0.89873417721519
"chr8:57751841-57752228" 0.23728813559322 0.758620689655172 0.869565217391304 0.816326530612245 0.96969696969697 0.98936170212766 0.387096774193548 0.676767676767677 0.755555555555556 0.938144329896907
"chr8:58054966-58056108" 0.0634920634920635 0.983870967741935 0.367158671586716 0.45 0.12568306010929 0.0617283950617284 0.900826446280992 0.953917050691244 0.462068965517241 0.67487684729064
"chr8:58141568-58144333" 0.170616113744076 0.719298245614035 0.809128630705394 0.920792079207921 0.942652329749104 0.949308755760369 0.127906976744186 0.669789227166276 0.845878136200717 0.886685552407932
"chr8:59584074-59585386" 0.00956937799043062 0.56 0.0972222222222222 0.528301886792453 0.598684210526316 0.647668393782383 0.707446808510638 0.503957783641161 0.182370820668693 0.629310344827586
"chr8:62624615-62625399" 0.128205128205128 0.588607594936709 0.0457142857142857 0.61965811965812 0.582159624413146 0.584269662921348 0.0234741784037559 0.545189504373178 0.162544169611307 0.59622641509434
"chr8:62984981-62986050" 0.115107913669065 0.92 0.661290322580645 0.879310344827586 0.906896551724138 0.924528301886792 0.745341614906832 0.895883777239709 0.658862876254181 0.89873417721519
"chr8:65291021-65293594" 0.0876923076923077 0.0979591836734694 0.615602836879433 0.0683229813664596 0.0745098039215686 0.0577507598784195 0.111111111111111 0.0875856816450876 0.619373776908024 0.105438401775805
"chr8:67454183-67454970" 0.107142857142857 0.863636363636364 0.854251012145749 0.127764127764128 0.0809061488673139 0.0841121495327103 0.975845410628019 0.918518518518519 0.884745762711864 0.209486166007905
"chr8:70906522-70907851" 0.0282258064516129 0.925170068027211 0.286324786324786 0.523943661971831 0.354430379746835 0.29277566539924 0.855 0.903780068728522 0.224543080939948 0.446224256292906
"chr8:72467290-72468256" 0.329268292682927 0.140540540540541 0.676923076923077 0.11377245508982 0.078125 0.0886699507389163 0.162650602409639 0.124555160142349 0.596969696969697 0.18359375
"chr8:72586937-72590151" 0.2 0.838068181818182 0.423076923076923 0.856589147286822 0.88517745302714 0.827740492170022 0.535626535626536 0.8203125 0.216911764705882 0.697855750487329
"chr8:72753253-72754037" 0.226130653266332 0.186440677966102 0.652733118971061 0.146551724137931 0.338709677419355 0.255434782608696 0.622754491017964 0.124694376528117 0.437308868501529 0.22680412371134
"chr8:72757874-72759162" 0.257731958762887 0.058252427184466 0.420289855072464 0.0964912280701754 0.0532319391634981 0.11046511627907 0.124293785310734 0.103015075376884 0.350230414746544 0.106060606060606
"chr8:74944606-74945341" 0.231788079470199 0.934210526315789 0.611510791366906 0.95 0.846153846153846 0.844827586206897 0.782051282051282 0.936507936507937 0.69811320754717 0.924418604651163
"chr8:76317573-76319053" 0.158490566037736 0.24406779661017 0.662222222222222 0.158671586715867 0.159420289855072 0.0836236933797909 0.633204633204633 0.13781512605042 0.663366336633663 0.227848101265823
"chr8:79744209-79744892" 0.155844155844156 0.930434782608696 0.47008547008547 0.84251968503937 0.935714285714286 0.725274725274725 0.511278195488722 0.777049180327869 0.481203007518797 0.795275590551181
"chr8:92209604-92210044" 0 0.84472049689441 0.4 0.852631578947368 0.821052631578947 0.875 0.679012345679012 0.800429184549356 0.330232558139535 0.786407766990291
"chr8:94507891-94508456" 0.065843621399177 0.9182156133829 0.25 0.905063291139241 0.580060422960725 0.436170212765957 0.940217391304348 0.87991718426501 0.191222570532915 0.805389221556886
"chr8:96085203-96085940" 0.0633802816901408 0.90057361376673 0.230769230769231 0.659259259259259 0.790262172284644 0.139423076923077 0.939163498098859 0.832822085889571 0.2541567695962 0.9
"chr8:98289770-98290403" 0.0714285714285714 0.965277777777778 0.0815850815850816 0.04 0.0413793103448276 0.051792828685259 0.949519230769231 0.953813104189044 0.398230088495575 0.651340996168582
"chr8:98789519-98791084" 0.0122950819672131 0.694516971279373 0.25 0.704081632653061 0.532871972318339 0.598870056497175 0.619047619047619 0.642633228840125 0.220825852782765 0.690526315789474
"chr8:99985001-99985888" 0.238095238095238 0.779116465863454 0.505747126436782 0.67487684729064 0.783050847457627 0.531055900621118 0.947136563876652 0.756756756756757 0.364197530864198 0.815899581589958
"chr8:101661062-101661310" 0.327272727272727 0.104477611940299 0.638297872340426 0.108695652173913 0.213333333333333 0.227272727272727 0.884892086330935 0.128630705394191 0.5 0.188679245283019
"chr8:102236154-102236481" 0.242647058823529 0.703125 0.722466960352423 0.664 0.213675213675214 0.105263157894737 0.934065934065934 0.789855072463768 0.745664739884393 0.786802030456853
"chr8:103540766-103541368" 0.00956937799043062 0.745222929936306 0.561538461538462 0.83495145631068 0.525345622119816 0.122641509433962 0.56989247311828 0.695890410958904 0.553990610328638 0.717703349282297
"chr8:110151378-110152195" 0.0152671755725191 0.692307692307692 0.189189189189189 0.658227848101266 0.6875 0.650717703349282 0.586387434554974 0.714285714285714 0.228813559322034 0.717647058823529
"chr8:110433777-110433999" 0.159509202453988 0.935897435897436 0.174757281553398 0.904255319148936 0.838461538461538 0.473118279569892 0.805825242718447 0.809128630705394 0.251282051282051 0.936507936507937
"chr8:113784536-113785371" 0.00943396226415094 0.666666666666667 0.134078212290503 0.58974358974359 0.738219895287958 0.671641791044776 0.337837837837838 0.459821428571429 0.177033492822967 0.542372881355932
"chr8:115293930-115296770" 0.00635930047694754 0.944567627494457 0.101313320825516 0.827137546468402 0.900990099009901 0.9 0.1875 0.852713178294574 0.0998307952622673 0.787610619469027
"chr8:115597668-115598600" 0.00966183574879227 0.844290657439446 0.537313432835821 0.899082568807339 0.912442396313364 0.891156462585034 0.751724137931034 0.864779874213837 0.481751824817518 0.798387096774194
"chr8:115658948-115659390" 0.119496855345912 0.93006993006993 0.398148148148148 1 0.934959349593496 0.534351145038168 0.8828125 0.826086956521739 0.317460317460317 0.909574468085106
"chr8:117962160-117962779" 0.0166666666666667 0.980263157894737 0.0659340659340659 0.889763779527559 0.92090395480226 0.836734693877551 0.88265306122449 0.971223021582734 0.361111111111111 0.228723404255319
"chr8:118614983-118616693" 0.210810810810811 0.584821428571429 0.148809523809524 0.638297872340426 0.528205128205128 0.662790697674419 0.670391061452514 0.601973684210526 0.25974025974026 0.596707818930041
"chr8:120685118-120685823" 0.0298507462686567 0.489614243323442 0.236775818639798 0.233333333333333 0.144444444444444 0.0530973451327434 0.764705882352941 0.468965517241379 0.233532934131737 0.294117647058824
"chr8:121808816-121809623" 0.26530612244898 0.697986577181208 0.354037267080745 0.73 0.692857142857143 0.702898550724638 0.885245901639344 0.548387096774194 0.442786069651741 0.607929515418502
"chr8:125985198-125985966" 0 0.652542372881356 0.227777777777778 0.17687074829932 0.213675213675214 0.0707547169811321 0.399038461538462 0.852348993288591 0.504792332268371 0.369649805447471
"chr8:127817563-127817837" 0 0.948905109489051 0.669642857142857 0.823899371069182 0.941747572815534 0.9375 0.878048780487805 0.936274509803922 0.578947368421053 0.850746268656716
"chr8:129627319-129629825" 0.0140845070422535 0.926436781609195 0.162162162162162 0.911971830985915 0.912941176470588 0.873315363881402 0.889189189189189 0.879107981220657 0.0980735551663748 0.867617107942974
"chr8:131369558-131370088" 0 0.873134328358209 0.446043165467626 0.761194029850746 0.703703703703704 0.837837837837838 0.0168067226890756 0.830388692579505 0.335483870967742 0.769230769230769
"chr8:131960962-131961316" 0.0149253731343284 0.906666666666667 0.966666666666667 0.811659192825112 0.182692307692308 0.211111111111111 0.944954128440367 0.964968152866242 0.898876404494382 0.928571428571429
"chr8:133095849-133098218" 0.0744047619047619 0.884910485933504 0.286567164179104 0.851851851851852 0.89937106918239 0.847701149425287 0.335120643431635 0.856495468277946 0.220125786163522 0.807600950118765
"chr8:134967595-134969353" 0.101010101010101 0.524390243902439 0.847457627118644 0.835820895522388 0.897058823529412 0.787878787878788 0.103896103896104 0.605839416058394 0.789473684210526 0.697478991596639
"chr8:135026648-135028096" 0.275510204081633 0.633333333333333 0.930555555555556 0.8625 0.930769230769231 0.938461538461538 0.168674698795181 0.673469387755102 0.775 0.766666666666667
"chr8:135117971-135118739" 0.269230769230769 0.705882352941177 0.914285714285714 0.9375 0.924528301886792 1 0.0869565217391304 0.731958762886598 0.923076923076923 0.865671641791045
"chr8:135131827-135135700" 0.158653846153846 0.662337662337662 0.814207650273224 0.846153846153846 0.94273127753304 0.896694214876033 0.253218884120172 0.688829787234043 0.834834834834835 0.779944289693593
"chr8:135265666-135268289" 0.211267605633803 0.483606557377049 0.838983050847458 0.69 0.887931034482759 0.828125 0.321739130434783 0.505494505494505 0.854304635761589 0.684848484848485
"chr8:135274985-135278125" 0.136752136752137 0.645161290322581 0.893719806763285 0.839378238341969 0.944700460829493 0.932203389830508 0.336170212765957 0.694623655913978 0.850299401197605 0.718446601941748
"chr8:135298398-135299602" 0.142857142857143 0.42741935483871 0.893203883495146 0.700934579439252 0.864661654135338 0.845454545454545 0.198275862068966 0.482608695652174 0.826086956521739 0.620915032679739
"chr8:135383675-135385613" 0.223300970873786 0.628865979381443 0.858585858585859 0.833333333333333 0.955752212389381 0.965217391304348 0.3125 0.692682926829268 0.843137254901961 0.815028901734104
"chr8:141108758-141109517" 0.00819672131147541 0.268518518518519 0.0140515222482436 0.310344827586207 0.0260663507109005 0.0208333333333333 0.51840490797546 0.353383458646617 0.0222222222222222 0.0181159420289855
"chr8:141109929-141111080" 0.046594982078853 0.94990366088632 0.791044776119403 0.459375 0.111441307578009 0.23021582733813 0.947075208913649 0.912242686890574 0.704081632653061 0.915167095115681
"chr8:142215625-142216584" 0.181818181818182 0.0971786833855799 0.924778761061947 0.0640732265446224 0.14713216957606 0.0317460317460317 0.508474576271186 0.15 0.854111405835544 0.0946745562130177
"chr8:142368978-142370037" 0.458333333333333 0.362637362637363 0.831081081081081 0.50920245398773 0.291666666666667 0.448275862068966 0.41025641025641 0.456456456456456 0.790322580645161 0.457746478873239
"chr8:142456353-142456845" 0.337837837837838 0.571428571428571 0.873239436619718 0.654545454545455 0.496296296296296 0.564885496183206 0.113207547169811 0.526717557251908 0.816831683168317 0.644859813084112
"chr8:142527977-142529604" 0.230639730639731 0.0865006553079948 0.779291553133515 0.133333333333333 0.0905982905982906 0.185995623632385 0.25 0.0827538247566064 0.571658615136876 0.133704735376045
"chr8:142626389-142627210" 0.413127413127413 0.41025641025641 0.830357142857143 0.33641975308642 0.435820895522388 0.405286343612335 0.346774193548387 0.335294117647059 0.826219512195122 0.454780361757106
"chr8:142690770-142692399" 0.654970760233918 0.13262599469496 0.622448979591837 0.243697478991597 0.18141592920354 0.455284552845528 0.466887417218543 0.169407894736842 0.730612244897959 0.310344827586207
"chr8:142942222-142942560" 0.388888888888889 0.555555555555556 0.915966386554622 0.863157894736842 0.482142857142857 0.761904761904762 0.387755102040816 0.426229508196721 0.910614525139665 0.407407407407407
"chr8:142986283-142986786" 0.553846153846154 0.360248447204969 0.775862068965517 0.413793103448276 0.288 0.387387387387387 0.493506493506494 0.442553191489362 0.8203125 0.371428571428571
"chr8:143210162-143210538" 0.75 0.523809523809524 0.816901408450704 0.524271844660194 0.658227848101266 0.666666666666667 0.625 0.393518518518519 0.936708860759494 0.491379310344828
"chr8:143535947-143537456" 0.47752808988764 0.558974358974359 0.79144385026738 0.553299492385787 0.604878048780488 0.439024390243902 0.531578947368421 0.48951048951049 0.843866171003718 0.618881118881119
"chr8:143545214-143546761" 0.460176991150442 0.119178082191781 0.768496420047733 0.134466769706337 0.212658227848101 0.142857142857143 0.864130434782609 0.115953307392996 0.542986425339366 0.155507559395248
"chr8:143808623-143808840" 0 0.239583333333333 0.645161290322581 0.166666666666667 0.175572519083969 0.253164556962025 0.931034482758621 0.0757575757575758 0.66412213740458 0.015625
"chr8:143820469-143821040" 0.043010752688172 0.960144927536232 0.547101449275362 0.552486187845304 0.604895104895105 0.703703703703704 0.915343915343915 0.950257289879931 0.770750988142292 0.186915887850467
"chr8:143858414-143860090" 0.276404494382022 0.942238267148014 0.605828220858896 0.610738255033557 0.816993464052288 0.745664739884393 0.934640522875817 0.920868347338936 0.729349736379613 0.112227805695142
"chr8:144099522-144100535" 0.053639846743295 0.0408921933085502 0.420091324200913 0.0926640926640927 0.0422535211267606 0.180722891566265 0.153465346534653 0.0385064177362894 0.672972972972973 0.0585365853658537
"chr8:144105500-144106020" 0.25 0.322033898305085 0.771084337349398 0.236842105263158 0.210526315789474 0.156862745098039 0.0597014925373134 0.148471615720524 0.828125 0.0925925925925926
"chr8:144221896-144222673" 0.333333333333333 0.366666666666667 0.834101382488479 0.431893687707641 0.527472527472527 0.682051282051282 0.363636363636364 0.313971742543171 0.827493261455526 0.176638176638177
"chr8:144240677-144242478" 0.120754716981132 0.0438931297709924 0.48394495412844 0.0885780885780886 0.130434782608696 0.184713375796178 0.0645161290322581 0.0714975845410628 0.448798988621997 0.0506024096385542
"chr8:144267307-144268036" 0.286343612334802 0.215686274509804 0.846774193548387 0.777777777777778 0.556851311953353 0.542553191489362 0.385542168674699 0.224252491694352 0.784313725490196 0.200757575757576
"chr8:144302255-144302948" 0.267326732673267 0.466216216216216 0.752688172043011 0.789473684210526 0.842465753424658 0.928571428571429 0.672727272727273 0.527586206896552 0.765714285714286 0.620689655172414
"chr8:144328189-144329604" 0.0319488817891374 0.0314465408805031 0.506493506493506 0.0449775112443778 0.12779552715655 0.213855421686747 0.0130208333333333 0.0172562553925798 0.544368600682594 0.0156862745098039
"chr8:144357860-144358659" 0.099290780141844 0.43298969072165 0.660550458715596 0.326007326007326 0.134670487106017 0.147540983606557 0.928888888888889 0.70873786407767 0.581196581196581 0.405940594059406
"chr8:144360703-144361674" 0.120906801007557 0.0953545232273839 0.589812332439678 0.173913043478261 0.616842105263158 0.852459016393443 0.0963302752293578 0.0629370629370629 0.616022099447514 0.134556574923547
"chr8:144363428-144363880" 0.0687830687830688 0.0571428571428571 0.530054644808743 0.0239043824701195 0.145390070921986 0.497512437810945 0.0747663551401869 0.121896162528217 0.447761194029851 0.15527950310559
"chr8:144371254-144371619" 0.0576923076923077 0.11046511627907 0.364864864864865 0.163793103448276 0.193333333333333 0.545454545454545 0.443708609271523 0.113006396588486 0.523076923076923 0.12280701754386
"chr8:144467084-144468343" 0.324742268041237 0.263157894736842 0.787735849056604 0.233676975945017 0.127659574468085 0.1640625 0.259515570934256 0.211309523809524 0.757575757575758 0.236220472440945
"chr8:144483550-144484837" 0.208191126279863 0.180887372013652 0.773755656108597 0.137096774193548 0.112171837708831 0.164179104477612 0.248447204968944 0.123711340206186 0.691860465116279 0.14527027027027
"chr8:144503508-144505075" 0.270935960591133 0.172839506172839 0.657894736842105 0.0502283105022831 0.236111111111111 0.0920245398773006 0.290178571428571 0.17258064516129 0.564655172413793 0.165
"chr8:144508444-144510427" 0.201652892561983 0.085672082717873 0.589941972920696 0.0463121783876501 0.0642054574638844 0.101313320825516 0.108267716535433 0.0852228303362002 0.529323308270677 0.0791139240506329
"chr8:144651929-144652165" 0.0909090909090909 0.478632478632479 0.846153846153846 0.626984126984127 0.728888888888889 0.363636363636364 0.533333333333333 0.566844919786096 0.605633802816901 0.554140127388535
"chr8:144654420-144655030" 0.326530612244898 0.112903225806452 0.620689655172414 0.261538461538462 0.236111111111111 0.253731343283582 0.225 0.215946843853821 0.541666666666667 0.323232323232323
