value	class	loci	id
16622	0.587428219310225	Aberrant_hypomethylation	chr11:88241425-88242656	TNT_32F_H3K9me3_r2_FE_sorted.bw
16623	1.25652940158384	Partial_hypomethylation_memory	chr8:139406797-139408968	TNT_32F_H3K9me3_r2_FE_sorted.bw
16624	1.14845469654823	Partial_hypomethylation_memory	chr8:139448606-139450522	TNT_32F_H3K9me3_r2_FE_sorted.bw
16625	1.89815026521683	Memory_hypomethylation	chr12:129890067-129890786	TNT_32F_H3K9me3_r2_FE_sorted.bw
16626	0.330813676903122	Memory_hypomethylation	chr17:6145644-6146321	TNT_32F_H3K9me3_r2_FE_sorted.bw
16627	0.432056985373767	Memory_hypomethylation	chr20:18360696-18361089	TNT_32F_H3K9me3_r2_FE_sorted.bw
16628	0.998703744128454	Memory_hypomethylation	chr8:138850812-138853098	TNT_32F_H3K9me3_r2_FE_sorted.bw
16629	2.20055000405563	Memory_hypomethylation	chr10:132806948-132807405	TNT_32F_H3K9me3_r2_FE_sorted.bw
16630	0.799008931964636	Partial_hypomethylation_memory	chr8:139543680-139544925	TNT_32F_H3K9me3_r2_FE_sorted.bw
16631	2.72057007084188	Aberrant_hypermethylation	chr12:127210981-127212578	TNT_32F_H3K9me3_r2_FE_sorted.bw
16632	0.984277420146491	Partial_hypomethylation_memory	chr19:24154458-24155001	TNT_32F_H3K9me3_r2_FE_sorted.bw
16633	1.27393918636947	Memory_hypomethylation	chr8:139210754-139212949	TNT_32F_H3K9me3_r2_FE_sorted.bw
16634	0.878385071885096	Partial_hypomethylation_memory	chr8:139231916-139233876	TNT_32F_H3K9me3_r2_FE_sorted.bw
16635	0.983283741133554	Memory_hypomethylation	chr8:140036561-140038344	TNT_32F_H3K9me3_r2_FE_sorted.bw
16636	3.5389542826735	Memory_hypermethylation	chr1:152223307-152227845	TNT_32F_H3K9me3_r2_FE_sorted.bw
16637	0.751695503791173	Memory_hypomethylation	chr1:164341964-164343015	TNT_32F_H3K9me3_r2_FE_sorted.bw
16638	1.28803950841791	Memory_hypomethylation	chr3:2657731-2659500	TNT_32F_H3K9me3_r2_FE_sorted.bw
16639	0.25491091428381	Partial_hypomethylation_memory	chr9:6715883-6716324	TNT_32F_H3K9me3_r2_FE_sorted.bw
16640	1.08607766433069	Memory_hypomethylation	chr6:117583885-117585207	TNT_32F_H3K9me3_r2_FE_sorted.bw
16641	0.324757653124192	Memory_hypomethylation	chr8:24591653-24592085	TNT_32F_H3K9me3_r2_FE_sorted.bw
16642	0.982630005008296	Memory_hypomethylation	chr16:6939521-6941090	TNT_32F_H3K9me3_r2_FE_sorted.bw
16643	0.484451359188235	Partial_hypomethylation_memory	chr1:205818899-205819492	TNT_32F_H3K9me3_r2_FE_sorted.bw
16644	0.577283752150834	Aberrant_hypomethylation	chr6:5431374-5432278	TNT_32F_H3K9me3_r2_FE_sorted.bw
16645	0.390506500564516	Memory_hypomethylation	chr14:89444651-89445660	TNT_32F_H3K9me3_r2_FE_sorted.bw
16646	0	Partial_hypomethylation_memory	chr7:117854280-117854852	TNT_32F_H3K9me3_r2_FE_sorted.bw
16647	0.39330484876127	Memory_hypomethylation	chr20:29534876-29535276	TNT_32F_H3K9me3_r2_FE_sorted.bw
16648	1.11867410708696	Memory_hypomethylation	chr8:138683569-138684908	TNT_32F_H3K9me3_r2_FE_sorted.bw
16649	0.410162668178479	Memory_hypomethylation	chr19:36912202-36912880	TNT_32F_H3K9me3_r2_FE_sorted.bw
16650	0.853286760894558	Memory_hypomethylation	chr10:132360468-132362332	TNT_32F_H3K9me3_r2_FE_sorted.bw
16651	1.61691020371822	Memory_hypomethylation	chr10:132223152-132224825	TNT_32F_H3K9me3_r2_FE_sorted.bw
16652	0.47048689060741	Partial_hypomethylation_memory	chr12:129696575-129697835	TNT_32F_H3K9me3_r2_FE_sorted.bw
16653	0.71106479285579	Aberrant_hypomethylation	chr2:83510644-83512088	TNT_32F_H3K9me3_r2_FE_sorted.bw
16654	0.81624370040717	Memory_hypomethylation	chr8:6091474-6092435	TNT_32F_H3K9me3_r2_FE_sorted.bw
16655	1.1351282238075	Memory_hypomethylation	chr12:129830456-129833098	TNT_32F_H3K9me3_r2_FE_sorted.bw
16656	2.13318795399872	Memory_hypomethylation	chr10:132335938-132336594	TNT_32F_H3K9me3_r2_FE_sorted.bw
16657	0.814045453613455	Aberrant_hypermethylation	chr10:133185282-133185642	TNT_32F_H3K9me3_r2_FE_sorted.bw
16658	0.454459995031357	Memory_hypomethylation	chr7:153905513-153906311	TNT_32F_H3K9me3_r2_FE_sorted.bw
16659	0.542730489373207	Memory_hypomethylation	chr10:132808096-132808348	TNT_32F_H3K9me3_r2_FE_sorted.bw
16660	0.791098889377382	Partial_hypomethylation_memory	chr7:154417610-154418808	TNT_32F_H3K9me3_r2_FE_sorted.bw
16661	1.20311287997497	Aberrant_hypermethylation	chr22:49843526-49844620	TNT_32F_H3K9me3_r2_FE_sorted.bw
16662	0.290606525929078	Partial_hypomethylation_memory	chr11:504190-504968	TNT_32F_H3K9me3_r2_FE_sorted.bw
16663	0.894877244906472	Memory_hypomethylation	chr12:129850489-129852690	TNT_32F_H3K9me3_r2_FE_sorted.bw
16664	0.568307519433605	Memory_hypomethylation	chr8:139173216-139175619	TNT_32F_H3K9me3_r2_FE_sorted.bw
16665	0.5733294320958	Memory_hypomethylation	chr13:105074542-105075451	TNT_32F_H3K9me3_r2_FE_sorted.bw
16666	0.931365187521334	Memory_hypomethylation	chr8:139305833-139306815	TNT_32F_H3K9me3_r2_FE_sorted.bw
16667	2.69607888195676	Memory_hypomethylation	chr10:132147664-132149862	TNT_32F_H3K9me3_r2_FE_sorted.bw
16668	0.734377231424218	Memory_hypomethylation	chr8:138983440-138984744	TNT_32F_H3K9me3_r2_FE_sorted.bw
16669	2.09541961992757	Partial_hypomethylation_memory	chr8:139528513-139531984	TNT_32F_H3K9me3_r2_FE_sorted.bw
16670	0.21350200176239	Memory_hypomethylation	chr7:72813725-72814023	TNT_32F_H3K9me3_r2_FE_sorted.bw
16671	1.32719033187436	Memory_hypomethylation	chr10:132427970-132428448	TNT_32F_H3K9me3_r2_FE_sorted.bw
16672	0.903320811890267	Partial_hypomethylation_memory	chr12:130360853-130361956	TNT_32F_H3K9me3_r2_FE_sorted.bw
16673	1.15450752820444	Partial_hypomethylation_memory	chr10:132725524-132727366	TNT_32F_H3K9me3_r2_FE_sorted.bw
16674	1.39277718923031	Memory_hypomethylation	chr10:132420293-132421006	TNT_32F_H3K9me3_r2_FE_sorted.bw
16675	3.34595335375878	Memory_hypomethylation	chr10:132370765-132371816	TNT_32F_H3K9me3_r2_FE_sorted.bw
16676	0.372759373858571	Memory_hypomethylation	chr21:30390891-30391881	TNT_32F_H3K9me3_r2_FE_sorted.bw
16677	0.317732992507245	Memory_hypomethylation	chr10:124638836-124639898	TNT_32F_H3K9me3_r2_FE_sorted.bw
16678	1.86507321448222	Partial_hypomethylation_memory	chr10:132472557-132474543	TNT_32F_H3K9me3_r2_FE_sorted.bw
16679	0.203433707356453	Memory_hypomethylation	chr8:145638358-145639106	TNT_32F_H3K9me3_r2_FE_sorted.bw
16680	1.12219839568796	Memory_hypomethylation	chr10:132357633-132358369	TNT_32F_H3K9me3_r2_FE_sorted.bw
16681	0.240142354193856	Memory_hypomethylation	chr14:93616835-93617252	TNT_32F_H3K9me3_r2_FE_sorted.bw
16682	0.774216295105137	Partial_hypomethylation_memory	chr12:130319122-130319836	TNT_32F_H3K9me3_r2_FE_sorted.bw
16683	0.812625545042532	Memory_hypomethylation	chr12:129643876-129644054	TNT_32F_H3K9me3_r2_FE_sorted.bw
16684	2.52404042280896	Memory_hypomethylation	chr12:130051506-130052171	TNT_32F_H3K9me3_r2_FE_sorted.bw
16685	1.68841612431888	Memory_hypomethylation	chr10:132621195-132624255	TNT_32F_H3K9me3_r2_FE_sorted.bw
16686	2.82494389106877	Partial_hypomethylation_memory	chr7:157750907-157752409	TNT_32F_H3K9me3_r2_FE_sorted.bw
16687	0.869886890152432	Memory_hypomethylation	chr12:126593429-126596297	TNT_32F_H3K9me3_r2_FE_sorted.bw
16688	0.445667127053515	Memory_hypomethylation	chr16:6966105-6967602	TNT_32F_H3K9me3_r2_FE_sorted.bw
16689	0.249533428500096	Memory_hypomethylation	chr19:1851550-1852476	TNT_32F_H3K9me3_r2_FE_sorted.bw
16690	2.41558991395163	Aberrant_hypermethylation	chr18:14786951-14789773	TNT_32F_H3K9me3_r2_FE_sorted.bw
16691	2.23426474183798	Partial_hypomethylation_memory	chr19:45655443-45656698	TNT_32F_H3K9me3_r2_FE_sorted.bw
16692	1.46537577214032	Memory_hypomethylation	chr8:138602803-138607144	TNT_32F_H3K9me3_r2_FE_sorted.bw
16693	0.5442548110508	Memory_hypomethylation	chr4:57457973-57458926	TNT_32F_H3K9me3_r2_FE_sorted.bw
16694	0.392589995265007	Memory_hypomethylation	chr7:11220727-11221599	TNT_32F_H3K9me3_r2_FE_sorted.bw
16695	1.05910379266569	Memory_hypomethylation	chr10:132679144-132682021	TNT_32F_H3K9me3_r2_FE_sorted.bw
16696	1.58594983910757	Memory_hypomethylation	chr10:93414827-93415391	TNT_32F_H3K9me3_r2_FE_sorted.bw
16697	2.07274406971318	Memory_hypomethylation	chr2:91873820-91874485	TNT_32F_H3K9me3_r2_FE_sorted.bw
16698	0.685365798936528	Memory_hypomethylation	chr10:132963217-132964902	TNT_32F_H3K9me3_r2_FE_sorted.bw
16699	3.42947513237101	Partial_hypomethylation_memory	chr1:149144792-149149385	TNT_32F_H3K9me3_r2_FE_sorted.bw
16700	0.501731880009174	Partial_hypomethylation_memory	chr12:9392777-9393068	TNT_32F_H3K9me3_r2_FE_sorted.bw
16701	3.48308173497518	Memory_hypomethylation	chr10:132190589-132193156	TNT_32F_H3K9me3_r2_FE_sorted.bw
16702	0.575627407100466	Memory_hypomethylation	chr12:129092742-129095334	TNT_32F_H3K9me3_r2_FE_sorted.bw
16703	0.399951808154583	Partial_hypomethylation_memory	chr4:379766-380857	TNT_32F_H3K9me3_r2_FE_sorted.bw
16704	0.61436292761332	Memory_hypermethylation	chr5:2755158-2758368	TNT_32F_H3K9me3_r2_FE_sorted.bw
16705	1.74092573368991	Memory_hypomethylation	chr10:132130354-132130840	TNT_32F_H3K9me3_r2_FE_sorted.bw
16706	0.29516704471215	Aberrant_hypomethylation	chr15:99408496-99409592	TNT_32F_H3K9me3_r2_FE_sorted.bw
16707	0.772903270867406	Partial_hypomethylation_memory	chr9:39132721-39133144	TNT_32F_H3K9me3_r2_FE_sorted.bw
16708	0.498762778523896	Memory_hypomethylation	chr12:129611974-129612566	TNT_32F_H3K9me3_r2_FE_sorted.bw
16709	0.589395271765219	Memory_hypermethylation	chr16:936203-937097	TNT_32F_H3K9me3_r2_FE_sorted.bw
16710	1.66348188920099	Partial_hypomethylation_memory	chr10:132281275-132283242	TNT_32F_H3K9me3_r2_FE_sorted.bw
16711	0.645280140969488	Memory_hypomethylation	chr4:170695808-170696547	TNT_32F_H3K9me3_r2_FE_sorted.bw
16712	0.547408950956244	Memory_hypermethylation	chr7:157801158-157801712	TNT_32F_H3K9me3_r2_FE_sorted.bw
16713	0.58021700501442	Aberrant_hypermethylation	chr2:121695603-121697233	TNT_32F_H3K9me3_r2_FE_sorted.bw
16714	1.33736333847046	Memory_hypomethylation	chr10:132348184-132349185	TNT_32F_H3K9me3_r2_FE_sorted.bw
16715	0.815574125573039	Memory_hypomethylation	chr12:133180273-133181188	TNT_32F_H3K9me3_r2_FE_sorted.bw
16716	1.44018327155892	Memory_hypomethylation	chr7:125860176-125861055	TNT_32F_H3K9me3_r2_FE_sorted.bw
16717	2.3226113979633	Memory_hypomethylation	chr7:48192831-48193793	TNT_32F_H3K9me3_r2_FE_sorted.bw
16718	0.84685569641919	Partial_hypomethylation_memory	chr10:132998114-132998964	TNT_32F_H3K9me3_r2_FE_sorted.bw
16719	2.79246821020331	Memory_hypomethylation	chr12:129222358-129223855	TNT_32F_H3K9me3_r2_FE_sorted.bw
16720	0.940073990821838	Aberrant_hypermethylation	chr18:47413656-47414376	TNT_32F_H3K9me3_r2_FE_sorted.bw
16721	0.990247021641648	Aberrant_hypermethylation	chr17:11145136-11145502	TNT_32F_H3K9me3_r2_FE_sorted.bw
16722	0.368828152693235	Memory_hypomethylation	chr1:153508301-153508953	TNT_32F_H3K9me3_r2_FE_sorted.bw
16723	1.15853205249176	Memory_hypermethylation	chr5:3590318-3592867	TNT_32F_H3K9me3_r2_FE_sorted.bw
16724	1.44124379471458	Memory_hypomethylation	chr8:139622612-139624775	TNT_32F_H3K9me3_r2_FE_sorted.bw
16725	0.581314149928295	Memory_hypomethylation	chr13:112996489-112997367	TNT_32F_H3K9me3_r2_FE_sorted.bw
16726	1.42490131514413	Memory_hypomethylation	chr10:132314369-132315685	TNT_32F_H3K9me3_r2_FE_sorted.bw
16727	0.853603614977113	Partial_hypomethylation_memory	chr22:46646699-46647441	TNT_32F_H3K9me3_r2_FE_sorted.bw
16728	0.315004760310763	Memory_hypermethylation	chr15:48034585-48035306	TNT_32F_H3K9me3_r2_FE_sorted.bw
16729	0.27778598271374	Memory_hypomethylation	chr22:46762603-46763540	TNT_32F_H3K9me3_r2_FE_sorted.bw
16730	1.97357824269463	Partial_hypomethylation_memory	chr7:157625315-157625708	TNT_32F_H3K9me3_r2_FE_sorted.bw
16731	0.969903271762948	Memory_hypomethylation	chr17:42004352-42005374	TNT_32F_H3K9me3_r2_FE_sorted.bw
16732	1.80534399149064	Memory_hypomethylation	chr2:91669569-91671632	TNT_32F_H3K9me3_r2_FE_sorted.bw
16733	0.604872755382372	Memory_hypomethylation	chr7:146033222-146034181	TNT_32F_H3K9me3_r2_FE_sorted.bw
16734	0.958424408542048	Memory_hypermethylation	chr18:14777711-14779428	TNT_32F_H3K9me3_r2_FE_sorted.bw
16735	1.49392859402456	Memory_hypomethylation	chr12:30496003-30496618	TNT_32F_H3K9me3_r2_FE_sorted.bw
16736	0.842624292203358	Memory_hypomethylation	chr7:158017485-158018127	TNT_32F_H3K9me3_r2_FE_sorted.bw
16737	0.606184677147179	Memory_hypomethylation	chr17:33775890-33777797	TNT_32F_H3K9me3_r2_FE_sorted.bw
16738	0.85652942625949	Aberrant_hypermethylation	chr18:14769384-14771518	TNT_32F_H3K9me3_r2_FE_sorted.bw
16739	1.45077571642399	Memory_hypomethylation	chr8:139410389-139412999	TNT_32F_H3K9me3_r2_FE_sorted.bw
16740	0.377229736039513	Memory_hypermethylation	chr20:54922800-54923500	TNT_32F_H3K9me3_r2_FE_sorted.bw
16741	0.532017144135066	Memory_hypomethylation	chr12:129490849-129491383	TNT_32F_H3K9me3_r2_FE_sorted.bw
16742	1.78787466883659	Aberrant_hypermethylation	chr18:14385624-14387238	TNT_32F_H3K9me3_r2_FE_sorted.bw
16743	0.234541820531542	Memory_hypermethylation	chr19:3719042-3719602	TNT_32F_H3K9me3_r2_FE_sorted.bw
16744	1.01116107878664	Aberrant_hypermethylation	chr7:157472509-157474512	TNT_32F_H3K9me3_r2_FE_sorted.bw
16745	0.454707154402366	Partial_hypomethylation_memory	chr16:6872555-6874143	TNT_32F_H3K9me3_r2_FE_sorted.bw
16746	0.327744724986317	Memory_hypomethylation	chr4:6107021-6107524	TNT_32F_H3K9me3_r2_FE_sorted.bw
16747	0.855454546619545	Memory_hypomethylation	chr19:10404093-10405374	TNT_32F_H3K9me3_r2_FE_sorted.bw
16748	2.29188764536045	Partial_hypomethylation_memory	chr12:130001666-130003779	TNT_32F_H3K9me3_r2_FE_sorted.bw
16749	1.13372023616518	Memory_hypomethylation	chr12:130364028-130364393	TNT_32F_H3K9me3_r2_FE_sorted.bw
16750	0.661504804701	Memory_hypomethylation	chr4:57918757-57920582	TNT_32F_H3K9me3_r2_FE_sorted.bw
16751	1.52163688426322	Memory_hypermethylation	chr12:126675343-126676239	TNT_32F_H3K9me3_r2_FE_sorted.bw
16752	0.848327334721883	Memory_hypomethylation	chr4:189227153-189227699	TNT_32F_H3K9me3_r2_FE_sorted.bw
16753	0.757489040493965	Memory_hypomethylation	chr17:11455406-11457232	TNT_32F_H3K9me3_r2_FE_sorted.bw
16754	1.0453593130288	Memory_hypomethylation	chr17:33813940-33818579	TNT_32F_H3K9me3_r2_FE_sorted.bw
16755	0.265391851464907	Partial_hypomethylation_memory	chr16:6961431-6963140	TNT_32F_H3K9me3_r2_FE_sorted.bw
16756	0.400298145621322	Memory_hypomethylation	chr3:65342024-65342867	TNT_32F_H3K9me3_r2_FE_sorted.bw
16757	2.20331727847075	Partial_hypomethylation_memory	chr9:34622867-34624216	TNT_32F_H3K9me3_r2_FE_sorted.bw
16758	1.10121257106463	Memory_hypermethylation	chr10:132846904-132847686	TNT_32F_H3K9me3_r2_FE_sorted.bw
16759	1.14647000081955	Memory_hypomethylation	chr8:139283813-139285255	TNT_32F_H3K9me3_r2_FE_sorted.bw
16760	1.12564302159322	Memory_hypomethylation	chr12:52300548-52301582	TNT_32F_H3K9me3_r2_FE_sorted.bw
16761	0.614098883337445	Aberrant_hypomethylation	chr9:79453694-79454316	TNT_32F_H3K9me3_r2_FE_sorted.bw
16762	1.94676060748823	Memory_hypermethylation	chr1:17401563-17402359	TNT_32F_H3K9me3_r2_FE_sorted.bw
16763	2.84158961098273	Memory_hypomethylation	chr7:157661611-157662647	TNT_32F_H3K9me3_r2_FE_sorted.bw
16764	0.614527531979996	Partial_hypomethylation_memory	chr7:151217552-151218059	TNT_32F_H3K9me3_r2_FE_sorted.bw
16765	1.74804363092037	Memory_hypomethylation	chr2:34307053-34311349	TNT_32F_H3K9me3_r2_FE_sorted.bw
16766	1.31092893853398	Partial_hypomethylation_memory	chr5:33936752-33939440	TNT_32F_H3K9me3_r2_FE_sorted.bw
16767	0.468010961722869	Memory_hypomethylation	chr1:1657579-1657832	TNT_32F_H3K9me3_r2_FE_sorted.bw
16768	3.21578151172241	Partial_hypomethylation_memory	chr12:128729756-128731113	TNT_32F_H3K9me3_r2_FE_sorted.bw
16769	0.928572622923878	Memory_hypomethylation	chr13:106865232-106866380	TNT_32F_H3K9me3_r2_FE_sorted.bw
16770	0.51304655380804	Aberrant_hypomethylation	chr1:202054505-202056242	TNT_32F_H3K9me3_r2_FE_sorted.bw
16771	0.97961666782697	Memory_hypomethylation	chr8:138553320-138554384	TNT_32F_H3K9me3_r2_FE_sorted.bw
16772	0.468174993991852	Memory_hypomethylation	chr12:129731289-129732011	TNT_32F_H3K9me3_r2_FE_sorted.bw
16773	0.611772563212957	Aberrant_hypermethylation	chr6:29910865-29911106	TNT_32F_H3K9me3_r2_FE_sorted.bw
16774	0.64833170048734	Memory_hypomethylation	chr8:138732817-138734040	TNT_32F_H3K9me3_r2_FE_sorted.bw
16775	0.987981578237132	Partial_hypomethylation_memory	chr2:233215681-233217358	TNT_32F_H3K9me3_r2_FE_sorted.bw
16776	1.65561121200847	Memory_hypomethylation	chr12:130217933-130218801	TNT_32F_H3K9me3_r2_FE_sorted.bw
16777	0.822789804407341	Memory_hypomethylation	chr1:149670242-149674259	TNT_32F_H3K9me3_r2_FE_sorted.bw
16778	3.43869225482146	Aberrant_hypermethylation	chr1:158182653-158184019	TNT_32F_H3K9me3_r2_FE_sorted.bw
16779	1.54568138335011	Partial_hypomethylation_memory	chr12:130273404-130274336	TNT_32F_H3K9me3_r2_FE_sorted.bw
16780	0.40110028215817	Memory_hypermethylation	chr12:130621603-130622032	TNT_32F_H3K9me3_r2_FE_sorted.bw
16781	0.369467139304165	Memory_hypomethylation	chr4:674019-675969	TNT_32F_H3K9me3_r2_FE_sorted.bw
16782	1.12096983048974	Memory_hypomethylation	chr20:41577459-41580713	TNT_32F_H3K9me3_r2_FE_sorted.bw
16783	0.661808329323928	Memory_hypomethylation	chr16:7222973-7223950	TNT_32F_H3K9me3_r2_FE_sorted.bw
16784	0.714306670121657	Partial_hypomethylation_memory	chr12:130186663-130187862	TNT_32F_H3K9me3_r2_FE_sorted.bw
16785	0.668399004340172	Aberrant_hypomethylation	chr8:70501233-70501820	TNT_32F_H3K9me3_r2_FE_sorted.bw
16786	1.06888993325788	Aberrant_hypermethylation	chr18:14328414-14329549	TNT_32F_H3K9me3_r2_FE_sorted.bw
16787	1.28761546422135	Memory_hypomethylation	chr8:139222436-139224094	TNT_32F_H3K9me3_r2_FE_sorted.bw
16788	0.573090148980127	Memory_hypomethylation	chr19:12305446-12306626	TNT_32F_H3K9me3_r2_FE_sorted.bw
16789	0.537710516617216	Memory_hypomethylation	chr19:35395939-35396668	TNT_32F_H3K9me3_r2_FE_sorted.bw
16790	0.883018398971715	Memory_hypomethylation	chr12:129969017-129970963	TNT_32F_H3K9me3_r2_FE_sorted.bw
16791	1.82722208945148	Memory_hypomethylation	chr17:21219849-21220682	TNT_32F_H3K9me3_r2_FE_sorted.bw
16792	0.445574430657215	Aberrant_hypomethylation	chr19:38515656-38516219	TNT_32F_H3K9me3_r2_FE_sorted.bw
16793	0.485161916990029	Partial_hypomethylation_memory	chr16:5598584-5601288	TNT_32F_H3K9me3_r2_FE_sorted.bw
16794	2.40325961254611	Memory_hypomethylation	chr10:132296318-132297747	TNT_32F_H3K9me3_r2_FE_sorted.bw
16795	1.45514271568472	Memory_hypomethylation	chr10:133083366-133084467	TNT_32F_H3K9me3_r2_FE_sorted.bw
16796	1.07605696851793	Partial_hypomethylation_memory	chr18:75896711-75898408	TNT_32F_H3K9me3_r2_FE_sorted.bw
16797	1.41633933419135	Memory_hypomethylation	chr10:132516567-132518172	TNT_32F_H3K9me3_r2_FE_sorted.bw
16798	1.35946797720994	Memory_hypomethylation	chr10:132639602-132641046	TNT_32F_H3K9me3_r2_FE_sorted.bw
16799	0.76152959610544	Partial_hypomethylation_memory	chr12:130369742-130372121	TNT_32F_H3K9me3_r2_FE_sorted.bw
16800	0.767078058088867	Memory_hypomethylation	chr1:59041758-59042411	TNT_32F_H3K9me3_r2_FE_sorted.bw
16801	1.98370226042371	Memory_hypomethylation	chr8:139366075-139368623	TNT_32F_H3K9me3_r2_FE_sorted.bw
16802	1.14264600958143	Memory_hypomethylation	chr12:129164222-129165554	TNT_32F_H3K9me3_r2_FE_sorted.bw
16803	0.320321172475815	Memory_hypomethylation	chr12:130409875-130410894	TNT_32F_H3K9me3_r2_FE_sorted.bw
16804	0.792645998001099	Memory_hypomethylation	chr8:139471685-139472456	TNT_32F_H3K9me3_r2_FE_sorted.bw
16805	1.85689692530367	Aberrant_hypomethylation	chr2:226608649-226608880	TNT_32F_H3K9me3_r2_FE_sorted.bw
16806	0.543465161195365	Partial_hypermethyation_memory	chr9:14547137-14547766	TNT_32F_H3K9me3_r2_FE_sorted.bw
16807	0.917225678088301	Memory_hypomethylation	chr5:1856340-1857157	TNT_32F_H3K9me3_r2_FE_sorted.bw
16808	0.367817474736108	Memory_hypomethylation	chr17:79992411-79993537	TNT_32F_H3K9me3_r2_FE_sorted.bw
16809	1.79111384293612	Partial_hypomethylation_memory	chr10:132355151-132355779	TNT_32F_H3K9me3_r2_FE_sorted.bw
16810	0.589689216193031	Memory_hypomethylation	chr6:27235704-27236185	TNT_32F_H3K9me3_r2_FE_sorted.bw
16811	1.08452891335366	Memory_hypomethylation	chr12:130780861-130782229	TNT_32F_H3K9me3_r2_FE_sorted.bw
16812	2.16379289163484	Memory_hypomethylation	chr8:139565557-139566627	TNT_32F_H3K9me3_r2_FE_sorted.bw
16813	1.06041000996317	Memory_hypomethylation	chr19:21751734-21752229	TNT_32F_H3K9me3_r2_FE_sorted.bw
16814	0.490737494081259	Memory_hypomethylation	chr9:66343504-66343752	TNT_32F_H3K9me3_r2_FE_sorted.bw
16815	0.719563119113445	Memory_hypomethylation	chr8:139413725-139414563	TNT_32F_H3K9me3_r2_FE_sorted.bw
16816	0.244083715762411	Memory_hypomethylation	chr3:93560327-93560562	TNT_32F_H3K9me3_r2_FE_sorted.bw
16817	1.69944750517607	Memory_hypomethylation	chr8:139143224-139143991	TNT_32F_H3K9me3_r2_FE_sorted.bw
16818	0.50816595852375	Aberrant_hypermethylation	chr7:158110059-158111372	TNT_32F_H3K9me3_r2_FE_sorted.bw
16819	0.458927607946638	Memory_hypomethylation	chr2:175594414-175595279	TNT_32F_H3K9me3_r2_FE_sorted.bw
16820	0.50165457518424	Memory_hypermethylation	chr16:88821814-88822164	TNT_32F_H3K9me3_r2_FE_sorted.bw
16821	0.300589164718986	Memory_hypomethylation	chr3:29481659-29482339	TNT_32F_H3K9me3_r2_FE_sorted.bw
16822	0.858950560843503	Aberrant_hypermethylation	chr7:157530804-157531174	TNT_32F_H3K9me3_r2_FE_sorted.bw
16823	1.35993017052874	Partial_hypomethylation_memory	chr12:128768378-128771550	TNT_32F_H3K9me3_r2_FE_sorted.bw
16824	0.696198945767001	Memory_hypomethylation	chr8:138667985-138670410	TNT_32F_H3K9me3_r2_FE_sorted.bw
16825	1.76965528179746	Memory_hypomethylation	chr10:132338258-132341125	TNT_32F_H3K9me3_r2_FE_sorted.bw
16826	0.354222477050055	Memory_hypomethylation	chr19:39055584-39056356	TNT_32F_H3K9me3_r2_FE_sorted.bw
16827	2.05768842191901	Memory_hypomethylation	chr7:2704473-2705228	TNT_32F_H3K9me3_r2_FE_sorted.bw
16828	0.907407495872419	Partial_hypermethyation_memory	chr2:119614187-119616901	TNT_32F_H3K9me3_r2_FE_sorted.bw
16829	0.151484996080399	Memory_hypomethylation	chr15:48483759-48484396	TNT_32F_H3K9me3_r2_FE_sorted.bw
16830	0.954700580049801	Partial_hypomethylation_memory	chr12:129952145-129954624	TNT_32F_H3K9me3_r2_FE_sorted.bw
16831	0.410578962543915	Memory_hypomethylation	chr7:153837877-153839510	TNT_32F_H3K9me3_r2_FE_sorted.bw
16832	0.627253972504237	Memory_hypomethylation	chr2:131185930-131186551	TNT_32F_H3K9me3_r2_FE_sorted.bw
16833	0.255803180011836	Memory_hypomethylation	chr14:65016908-65017629	TNT_32F_H3K9me3_r2_FE_sorted.bw
16834	1.61057660162449	Aberrant_hypermethylation	chr18:14257279-14259014	TNT_32F_H3K9me3_r2_FE_sorted.bw
16835	1.13932827834425	Memory_hypermethylation	chr22:49665274-49666418	TNT_32F_H3K9me3_r2_FE_sorted.bw
16836	5.07972134868304	Partial_hypomethylation_memory	chr4:190986014-190986502	TNT_32F_H3K9me3_r2_FE_sorted.bw
16837	1.37862969049111	Memory_hypomethylation	chr10:132289507-132291111	TNT_32F_H3K9me3_r2_FE_sorted.bw
16838	0.334308127639815	Memory_hypomethylation	chr4:180069041-180070363	TNT_32F_H3K9me3_r2_FE_sorted.bw
16839	3.18626002190818	Memory_hypomethylation	chr10:132653028-132653884	TNT_32F_H3K9me3_r2_FE_sorted.bw
16840	2.58346274574246	Memory_hypomethylation	chr7:47092056-47092766	TNT_32F_H3K9me3_r2_FE_sorted.bw
16841	0.947487072511153	Memory_hypomethylation	chr12:129782722-129783567	TNT_32F_H3K9me3_r2_FE_sorted.bw
16842	0.743242466058887	Aberrant_hypermethylation	chr7:157644411-157644731	TNT_32F_H3K9me3_r2_FE_sorted.bw
16843	0.790819031576956	Aberrant_hypermethylation	chr18:14320000-14321243	TNT_32F_H3K9me3_r2_FE_sorted.bw
16844	0.620061356272246	Memory_hypomethylation	chr3:27674152-27674753	TNT_32F_H3K9me3_r2_FE_sorted.bw
16845	0.452865619212389	Aberrant_hypermethylation	chr3:93629383-93630182	TNT_32F_H3K9me3_r2_FE_sorted.bw
16846	0.56714305964135	Memory_hypomethylation	chr19:54057208-54058244	TNT_32F_H3K9me3_r2_FE_sorted.bw
16847	1.36832681372391	Partial_hypomethylation_memory	chr20:30062659-30063780	TNT_32F_H3K9me3_r2_FE_sorted.bw
